Date,District,Cases
2020-11-25,Charlottenburg-Wilmersdorf,88.28571428571429
2020-11-26,Charlottenburg-Wilmersdorf,91.0
2020-11-27,Charlottenburg-Wilmersdorf,87.85714285714286
2020-11-28,Charlottenburg-Wilmersdorf,84.28571428571429
2020-11-29,Charlottenburg-Wilmersdorf,83.57142857142857
2020-11-30,Charlottenburg-Wilmersdorf,82.85714285714286
2020-12-01,Charlottenburg-Wilmersdorf,81.28571428571429
2020-12-02,Charlottenburg-Wilmersdorf,78.85714285714286
2020-12-03,Charlottenburg-Wilmersdorf,77.71428571428571
2020-12-04,Charlottenburg-Wilmersdorf,78.71428571428571
2020-12-05,Charlottenburg-Wilmersdorf,81.57142857142857
2020-12-06,Charlottenburg-Wilmersdorf,80.85714285714286
2020-12-07,Charlottenburg-Wilmersdorf,79.57142857142857
2020-12-08,Charlottenburg-Wilmersdorf,75.85714285714286
2020-12-09,Charlottenburg-Wilmersdorf,74.0
2020-12-10,Charlottenburg-Wilmersdorf,69.14285714285714
2020-12-11,Charlottenburg-Wilmersdorf,73.28571428571429
2020-12-12,Charlottenburg-Wilmersdorf,73.71428571428571
2020-12-13,Charlottenburg-Wilmersdorf,76.85714285714286
2020-12-14,Charlottenburg-Wilmersdorf,82.0
2020-03-09,Spandau,0.7142857142857143
2020-03-10,Spandau,1.0
2020-03-11,Spandau,1.1428571428571428
2020-03-12,Spandau,1.1428571428571428
2020-03-13,Spandau,1.2857142857142858
2020-03-14,Spandau,1.4285714285714286
2020-03-15,Spandau,1.4285714285714286
2020-03-16,Spandau,1.0
2020-03-17,Spandau,0.7142857142857143
2020-03-18,Spandau,1.0
2020-03-19,Spandau,1.7142857142857142
2020-03-20,Spandau,2.7142857142857144
2020-03-21,Spandau,3.5714285714285716
2020-03-22,Spandau,3.2857142857142856
2020-03-23,Spandau,4.571428571428571
2020-03-24,Spandau,5.428571428571429
2020-03-25,Spandau,6.285714285714286
2020-03-26,Spandau,7.0
2020-03-27,Spandau,6.714285714285714
2020-03-28,Spandau,7.714285714285714
2020-03-29,Spandau,8.428571428571429
2020-03-30,Spandau,7.571428571428571
2020-03-31,Spandau,7.142857142857143
2020-04-01,Spandau,7.142857142857143
2020-04-02,Spandau,7.142857142857143
2020-04-03,Spandau,9.428571428571429
2020-04-04,Spandau,8.714285714285714
2020-04-05,Spandau,8.285714285714286
2020-04-06,Spandau,8.428571428571429
2020-04-07,Spandau,10.0
2020-04-08,Spandau,10.0
2020-04-09,Spandau,9.0
2020-04-10,Spandau,6.0
2020-04-11,Spandau,5.142857142857143
2020-04-12,Spandau,4.857142857142857
2020-04-13,Spandau,4.285714285714286
2020-04-14,Spandau,2.857142857142857
2020-04-15,Spandau,2.2857142857142856
2020-04-16,Spandau,3.0
2020-04-17,Spandau,4.142857142857143
2020-04-18,Spandau,4.714285714285714
2020-04-19,Spandau,4.857142857142857
2020-04-20,Spandau,5.285714285714286
2020-04-21,Spandau,4.857142857142857
2020-04-22,Spandau,4.714285714285714
2020-04-23,Spandau,3.7142857142857144
2020-04-24,Spandau,2.5714285714285716
2020-04-25,Spandau,1.7142857142857142
2020-04-26,Spandau,1.5714285714285714
2020-04-27,Spandau,1.5714285714285714
2020-04-28,Spandau,2.0
2020-04-29,Spandau,1.7142857142857142
2020-04-30,Spandau,2.0
2020-05-01,Spandau,1.8571428571428572
2020-05-02,Spandau,1.7142857142857142
2020-05-03,Spandau,2.2857142857142856
2020-05-04,Spandau,1.8571428571428572
2020-05-05,Spandau,1.7142857142857142
2020-05-06,Spandau,2.142857142857143
2020-05-07,Spandau,2.4285714285714284
2020-05-08,Spandau,2.5714285714285716
2020-05-09,Spandau,2.5714285714285716
2020-05-10,Spandau,2.142857142857143
2020-05-11,Spandau,2.142857142857143
2020-05-12,Spandau,2.0
2020-05-13,Spandau,2.0
2020-05-14,Spandau,4.0
2020-05-15,Spandau,4.142857142857143
2020-05-16,Spandau,4.428571428571429
2020-05-17,Spandau,4.285714285714286
2020-05-18,Spandau,4.714285714285714
2020-05-19,Spandau,4.571428571428571
2020-05-20,Spandau,4.142857142857143
2020-05-21,Spandau,1.8571428571428572
2020-05-22,Spandau,1.7142857142857142
2020-05-23,Spandau,1.4285714285714286
2020-05-24,Spandau,1.5714285714285714
2020-05-25,Spandau,1.1428571428571428
2020-05-26,Spandau,1.2857142857142858
2020-05-27,Spandau,1.2857142857142858
2020-05-28,Spandau,1.0
2020-05-29,Spandau,0.8571428571428571
2020-05-30,Spandau,1.0
2020-05-31,Spandau,1.7142857142857142
2020-06-01,Spandau,1.7142857142857142
2020-06-02,Spandau,2.142857142857143
2020-06-03,Spandau,3.5714285714285716
2020-06-04,Spandau,3.4285714285714284
2020-06-05,Spandau,4.285714285714286
2020-06-06,Spandau,4.857142857142857
2020-06-07,Spandau,4.142857142857143
2020-06-08,Spandau,4.142857142857143
2020-06-09,Spandau,3.7142857142857144
2020-06-10,Spandau,4.285714285714286
2020-06-11,Spandau,4.714285714285714
2020-06-12,Spandau,4.714285714285714
2020-06-13,Spandau,4.714285714285714
2020-06-14,Spandau,4.714285714285714
2020-06-15,Spandau,4.714285714285714
2020-06-16,Spandau,5.428571428571429
2020-06-17,Spandau,3.2857142857142856
2020-06-18,Spandau,4.428571428571429
2020-06-19,Spandau,6.428571428571429
2020-06-20,Spandau,6.0
2020-06-21,Spandau,5.857142857142857
2020-06-22,Spandau,7.142857142857143
2020-06-23,Spandau,6.142857142857143
2020-06-24,Spandau,7.0
2020-06-25,Spandau,6.285714285714286
2020-06-26,Spandau,3.7142857142857144
2020-06-27,Spandau,4.142857142857143
2020-06-28,Spandau,4.142857142857143
2020-06-29,Spandau,3.0
2020-06-30,Spandau,3.142857142857143
2020-07-01,Spandau,2.4285714285714284
2020-07-02,Spandau,2.0
2020-07-03,Spandau,1.8571428571428572
2020-07-04,Spandau,1.2857142857142858
2020-07-05,Spandau,1.2857142857142858
2020-07-06,Spandau,1.5714285714285714
2020-07-07,Spandau,1.5714285714285714
2020-07-08,Spandau,1.5714285714285714
2020-07-09,Spandau,1.5714285714285714
2020-07-10,Spandau,1.7142857142857142
2020-07-11,Spandau,1.5714285714285714
2020-07-12,Spandau,1.5714285714285714
2020-07-13,Spandau,1.1428571428571428
2020-07-14,Spandau,1.0
2020-07-15,Spandau,0.7142857142857143
2020-07-16,Spandau,0.2857142857142857
2020-07-17,Spandau,0.14285714285714285
2020-07-18,Spandau,0.42857142857142855
2020-07-19,Spandau,0.42857142857142855
2020-07-20,Spandau,0.5714285714285714
2020-07-21,Spandau,1.1428571428571428
2020-07-22,Spandau,1.5714285714285714
2020-07-23,Spandau,2.2857142857142856
2020-07-24,Spandau,2.4285714285714284
2020-07-25,Spandau,2.4285714285714284
2020-07-26,Spandau,2.4285714285714284
2020-07-27,Spandau,3.857142857142857
2020-07-28,Spandau,4.857142857142857
2020-07-29,Spandau,5.142857142857143
2020-07-30,Spandau,5.857142857142857
2020-07-31,Spandau,6.142857142857143
2020-08-01,Spandau,6.142857142857143
2020-08-02,Spandau,6.142857142857143
2020-08-03,Spandau,5.285714285714286
2020-08-04,Spandau,4.0
2020-08-05,Spandau,3.4285714285714284
2020-08-06,Spandau,2.5714285714285716
2020-08-07,Spandau,2.2857142857142856
2020-08-08,Spandau,2.4285714285714284
2020-08-09,Spandau,2.5714285714285716
2020-08-10,Spandau,3.0
2020-08-11,Spandau,3.5714285714285716
2020-08-12,Spandau,4.571428571428571
2020-08-13,Spandau,4.714285714285714
2020-08-14,Spandau,4.428571428571429
2020-08-15,Spandau,4.285714285714286
2020-08-16,Spandau,4.142857142857143
2020-08-17,Spandau,3.142857142857143
2020-08-18,Spandau,2.5714285714285716
2020-08-19,Spandau,2.0
2020-08-20,Spandau,1.7142857142857142
2020-08-21,Spandau,2.4285714285714284
2020-08-22,Spandau,2.857142857142857
2020-08-23,Spandau,3.0
2020-08-24,Spandau,4.0
2020-08-25,Spandau,4.142857142857143
2020-08-26,Spandau,5.142857142857143
2020-08-27,Spandau,4.857142857142857
2020-08-28,Spandau,5.285714285714286
2020-08-29,Spandau,4.571428571428571
2020-08-30,Spandau,4.428571428571429
2020-08-31,Spandau,4.142857142857143
2020-09-01,Spandau,4.285714285714286
2020-09-02,Spandau,4.142857142857143
2020-09-03,Spandau,4.285714285714286
2020-09-04,Spandau,4.285714285714286
2020-09-05,Spandau,4.714285714285714
2020-09-06,Spandau,4.714285714285714
2020-09-07,Spandau,4.285714285714286
2020-09-08,Spandau,4.285714285714286
2020-09-09,Spandau,3.5714285714285716
2020-09-10,Spandau,4.0
2020-09-11,Spandau,4.142857142857143
2020-09-12,Spandau,4.142857142857143
2020-09-13,Spandau,4.142857142857143
2020-09-14,Spandau,4.142857142857143
2020-09-15,Spandau,3.857142857142857
2020-09-16,Spandau,4.428571428571429
2020-09-17,Spandau,5.428571428571429
2020-09-18,Spandau,5.0
2020-09-19,Spandau,5.571428571428571
2020-09-20,Spandau,5.571428571428571
2020-09-21,Spandau,7.0
2020-09-22,Spandau,7.428571428571429
2020-09-23,Spandau,7.285714285714286
2020-09-24,Spandau,6.714285714285714
2020-09-25,Spandau,8.428571428571429
2020-09-26,Spandau,7.857142857142857
2020-09-27,Spandau,7.857142857142857
2020-09-28,Spandau,7.0
2020-09-29,Spandau,8.285714285714286
2020-09-30,Spandau,8.857142857142858
2020-10-01,Spandau,10.285714285714286
2020-10-02,Spandau,10.428571428571429
2020-10-03,Spandau,10.571428571428571
2020-10-04,Spandau,12.0
2020-10-05,Spandau,12.285714285714286
2020-10-06,Spandau,11.714285714285714
2020-10-07,Spandau,13.285714285714286
2020-10-08,Spandau,13.857142857142858
2020-10-09,Spandau,16.857142857142858
2020-10-10,Spandau,18.571428571428573
2020-10-11,Spandau,21.428571428571427
2020-10-12,Spandau,25.428571428571427
2020-10-13,Spandau,25.571428571428573
2020-10-14,Spandau,25.142857142857142
2020-10-15,Spandau,28.571428571428573
2020-10-16,Spandau,26.857142857142858
2020-10-17,Spandau,29.0
2020-10-18,Spandau,28.428571428571427
2020-10-19,Spandau,26.142857142857142
2020-10-20,Spandau,28.142857142857142
2020-10-21,Spandau,25.285714285714285
2020-10-22,Spandau,28.571428571428573
2020-10-23,Spandau,31.857142857142858
2020-10-24,Spandau,34.857142857142854
2020-10-25,Spandau,38.0
2020-10-26,Spandau,40.857142857142854
2020-10-27,Spandau,46.0
2020-10-28,Spandau,55.142857142857146
2020-10-29,Spandau,56.285714285714285
2020-10-30,Spandau,63.714285714285715
2020-10-31,Spandau,63.0
2020-11-01,Spandau,61.42857142857143
2020-11-02,Spandau,66.14285714285714
2020-11-03,Spandau,69.85714285714286
2020-11-04,Spandau,70.71428571428571
2020-11-05,Spandau,74.0
2020-11-06,Spandau,76.42857142857143
2020-11-07,Spandau,76.0
2020-11-08,Spandau,79.28571428571429
2020-11-09,Spandau,69.57142857142857
2020-11-10,Spandau,68.85714285714286
2020-11-11,Spandau,72.0
2020-11-12,Spandau,75.0
2020-11-13,Spandau,70.71428571428571
2020-11-14,Spandau,75.14285714285714
2020-11-15,Spandau,77.57142857142857
2020-11-16,Spandau,87.14285714285714
2020-11-17,Spandau,88.85714285714286
2020-11-18,Spandau,92.42857142857143
2020-11-19,Spandau,88.85714285714286
2020-11-20,Spandau,93.42857142857143
2020-11-21,Spandau,89.57142857142857
2020-11-22,Spandau,88.14285714285714
2020-11-23,Spandau,93.71428571428571
2020-11-24,Spandau,102.57142857142857
2020-11-25,Spandau,105.71428571428571
2020-11-26,Spandau,108.0
2020-11-27,Spandau,107.42857142857143
2020-11-28,Spandau,114.42857142857143
2020-11-29,Spandau,104.85714285714286
2020-11-30,Spandau,105.0
2020-12-01,Spandau,100.42857142857143
2020-12-02,Spandau,99.0
2020-12-03,Spandau,100.28571428571429
2020-12-04,Spandau,103.14285714285714
2020-12-05,Spandau,98.28571428571429
2020-12-06,Spandau,98.28571428571429
2020-12-07,Spandau,98.28571428571429
2020-12-08,Spandau,97.57142857142857
2020-12-09,Spandau,99.71428571428571
2020-12-10,Spandau,99.0
2020-12-11,Spandau,97.14285714285714
2020-12-12,Spandau,89.85714285714286
2020-12-13,Spandau,89.85714285714286
2020-12-14,Spandau,86.42857142857143
2020-03-09,Steglitz-Zehlendorf,0.2857142857142857
2020-03-10,Steglitz-Zehlendorf,0.8571428571428571
2020-03-11,Steglitz-Zehlendorf,1.8571428571428572
2020-03-12,Steglitz-Zehlendorf,2.7142857142857144
2020-03-13,Steglitz-Zehlendorf,3.2857142857142856
2020-03-14,Steglitz-Zehlendorf,4.142857142857143
2020-03-15,Steglitz-Zehlendorf,4.571428571428571
2020-03-16,Steglitz-Zehlendorf,5.142857142857143
2020-03-17,Steglitz-Zehlendorf,5.571428571428571
2020-03-18,Steglitz-Zehlendorf,6.0
2020-03-19,Steglitz-Zehlendorf,7.0
2020-03-20,Steglitz-Zehlendorf,8.142857142857142
2020-03-21,Steglitz-Zehlendorf,9.428571428571429
2020-03-22,Steglitz-Zehlendorf,9.428571428571429
2020-03-23,Steglitz-Zehlendorf,9.571428571428571
2020-03-24,Steglitz-Zehlendorf,9.857142857142858
2020-03-25,Steglitz-Zehlendorf,9.571428571428571
2020-03-26,Steglitz-Zehlendorf,10.428571428571429
2020-03-27,Steglitz-Zehlendorf,9.571428571428571
2020-03-28,Steglitz-Zehlendorf,13.142857142857142
2020-03-29,Steglitz-Zehlendorf,14.428571428571429
2020-03-30,Steglitz-Zehlendorf,14.714285714285714
2020-03-31,Steglitz-Zehlendorf,17.428571428571427
2020-04-01,Steglitz-Zehlendorf,19.714285714285715
2020-04-02,Steglitz-Zehlendorf,20.0
2020-04-03,Steglitz-Zehlendorf,21.857142857142858
2020-04-04,Steglitz-Zehlendorf,17.857142857142858
2020-04-05,Steglitz-Zehlendorf,16.714285714285715
2020-04-06,Steglitz-Zehlendorf,17.142857142857142
2020-04-07,Steglitz-Zehlendorf,15.571428571428571
2020-04-08,Steglitz-Zehlendorf,14.571428571428571
2020-04-09,Steglitz-Zehlendorf,13.428571428571429
2020-04-10,Steglitz-Zehlendorf,12.0
2020-04-11,Steglitz-Zehlendorf,12.428571428571429
2020-04-12,Steglitz-Zehlendorf,12.571428571428571
2020-04-13,Steglitz-Zehlendorf,12.142857142857142
2020-04-14,Steglitz-Zehlendorf,10.428571428571429
2020-04-15,Steglitz-Zehlendorf,8.714285714285714
2020-04-16,Steglitz-Zehlendorf,7.285714285714286
2020-04-17,Steglitz-Zehlendorf,7.857142857142857
2020-04-18,Steglitz-Zehlendorf,6.285714285714286
2020-04-19,Steglitz-Zehlendorf,6.142857142857143
2020-04-20,Steglitz-Zehlendorf,4.857142857142857
2020-04-21,Steglitz-Zehlendorf,4.571428571428571
2020-04-22,Steglitz-Zehlendorf,4.714285714285714
2020-04-23,Steglitz-Zehlendorf,5.0
2020-04-24,Steglitz-Zehlendorf,3.2857142857142856
2020-04-25,Steglitz-Zehlendorf,3.0
2020-04-26,Steglitz-Zehlendorf,2.5714285714285716
2020-04-27,Steglitz-Zehlendorf,3.4285714285714284
2020-04-28,Steglitz-Zehlendorf,4.714285714285714
2020-04-29,Steglitz-Zehlendorf,4.428571428571429
2020-04-30,Steglitz-Zehlendorf,3.857142857142857
2020-05-01,Steglitz-Zehlendorf,4.0
2020-05-02,Steglitz-Zehlendorf,4.0
2020-05-03,Steglitz-Zehlendorf,4.428571428571429
2020-05-04,Steglitz-Zehlendorf,4.714285714285714
2020-05-05,Steglitz-Zehlendorf,3.2857142857142856
2020-05-06,Steglitz-Zehlendorf,2.857142857142857
2020-05-07,Steglitz-Zehlendorf,4.0
2020-05-08,Steglitz-Zehlendorf,3.7142857142857144
2020-05-09,Steglitz-Zehlendorf,3.4285714285714284
2020-05-10,Steglitz-Zehlendorf,3.0
2020-05-11,Steglitz-Zehlendorf,2.0
2020-05-12,Steglitz-Zehlendorf,1.7142857142857142
2020-05-13,Steglitz-Zehlendorf,2.142857142857143
2020-05-14,Steglitz-Zehlendorf,1.1428571428571428
2020-05-15,Steglitz-Zehlendorf,1.2857142857142858
2020-05-16,Steglitz-Zehlendorf,1.5714285714285714
2020-05-17,Steglitz-Zehlendorf,1.4285714285714286
2020-05-18,Steglitz-Zehlendorf,1.7142857142857142
2020-05-19,Steglitz-Zehlendorf,2.0
2020-05-20,Steglitz-Zehlendorf,2.142857142857143
2020-05-21,Steglitz-Zehlendorf,1.8571428571428572
2020-05-22,Steglitz-Zehlendorf,1.8571428571428572
2020-05-23,Steglitz-Zehlendorf,1.7142857142857142
2020-05-24,Steglitz-Zehlendorf,1.7142857142857142
2020-05-25,Steglitz-Zehlendorf,2.142857142857143
2020-05-26,Steglitz-Zehlendorf,1.8571428571428572
2020-05-27,Steglitz-Zehlendorf,1.2857142857142858
2020-05-28,Steglitz-Zehlendorf,1.2857142857142858
2020-05-29,Steglitz-Zehlendorf,1.4285714285714286
2020-05-30,Steglitz-Zehlendorf,1.2857142857142858
2020-05-31,Steglitz-Zehlendorf,1.5714285714285714
2020-06-01,Steglitz-Zehlendorf,0.7142857142857143
2020-06-02,Steglitz-Zehlendorf,0.7142857142857143
2020-06-03,Steglitz-Zehlendorf,1.5714285714285714
2020-06-04,Steglitz-Zehlendorf,1.5714285714285714
2020-06-05,Steglitz-Zehlendorf,1.2857142857142858
2020-06-06,Steglitz-Zehlendorf,1.5714285714285714
2020-06-07,Steglitz-Zehlendorf,1.2857142857142858
2020-06-08,Steglitz-Zehlendorf,1.5714285714285714
2020-06-09,Steglitz-Zehlendorf,1.7142857142857142
2020-06-10,Steglitz-Zehlendorf,0.7142857142857143
2020-06-11,Steglitz-Zehlendorf,1.0
2020-06-12,Steglitz-Zehlendorf,1.2857142857142858
2020-06-13,Steglitz-Zehlendorf,1.2857142857142858
2020-06-14,Steglitz-Zehlendorf,1.2857142857142858
2020-06-15,Steglitz-Zehlendorf,1.1428571428571428
2020-06-16,Steglitz-Zehlendorf,1.0
2020-06-17,Steglitz-Zehlendorf,1.0
2020-06-18,Steglitz-Zehlendorf,1.1428571428571428
2020-06-19,Steglitz-Zehlendorf,1.0
2020-06-20,Steglitz-Zehlendorf,1.0
2020-06-21,Steglitz-Zehlendorf,1.0
2020-06-22,Steglitz-Zehlendorf,1.1428571428571428
2020-06-23,Steglitz-Zehlendorf,1.7142857142857142
2020-06-24,Steglitz-Zehlendorf,1.7142857142857142
2020-06-25,Steglitz-Zehlendorf,1.5714285714285714
2020-06-26,Steglitz-Zehlendorf,2.2857142857142856
2020-06-27,Steglitz-Zehlendorf,2.0
2020-06-28,Steglitz-Zehlendorf,2.0
2020-06-29,Steglitz-Zehlendorf,1.7142857142857142
2020-06-30,Steglitz-Zehlendorf,1.2857142857142858
2020-07-01,Steglitz-Zehlendorf,1.4285714285714286
2020-07-02,Steglitz-Zehlendorf,1.4285714285714286
2020-07-03,Steglitz-Zehlendorf,0.5714285714285714
2020-07-04,Steglitz-Zehlendorf,0.7142857142857143
2020-07-05,Steglitz-Zehlendorf,0.7142857142857143
2020-07-06,Steglitz-Zehlendorf,1.0
2020-07-07,Steglitz-Zehlendorf,1.1428571428571428
2020-07-08,Steglitz-Zehlendorf,1.1428571428571428
2020-07-09,Steglitz-Zehlendorf,1.1428571428571428
2020-07-10,Steglitz-Zehlendorf,1.7142857142857142
2020-07-11,Steglitz-Zehlendorf,1.5714285714285714
2020-07-12,Steglitz-Zehlendorf,1.5714285714285714
2020-07-13,Steglitz-Zehlendorf,1.4285714285714286
2020-07-14,Steglitz-Zehlendorf,1.2857142857142858
2020-07-15,Steglitz-Zehlendorf,1.4285714285714286
2020-07-16,Steglitz-Zehlendorf,1.4285714285714286
2020-07-17,Steglitz-Zehlendorf,1.1428571428571428
2020-07-18,Steglitz-Zehlendorf,1.5714285714285714
2020-07-19,Steglitz-Zehlendorf,1.5714285714285714
2020-07-20,Steglitz-Zehlendorf,2.2857142857142856
2020-07-21,Steglitz-Zehlendorf,2.5714285714285716
2020-07-22,Steglitz-Zehlendorf,2.2857142857142856
2020-07-23,Steglitz-Zehlendorf,2.142857142857143
2020-07-24,Steglitz-Zehlendorf,2.2857142857142856
2020-07-25,Steglitz-Zehlendorf,2.142857142857143
2020-07-26,Steglitz-Zehlendorf,2.142857142857143
2020-07-27,Steglitz-Zehlendorf,1.4285714285714286
2020-07-28,Steglitz-Zehlendorf,1.2857142857142858
2020-07-29,Steglitz-Zehlendorf,1.5714285714285714
2020-07-30,Steglitz-Zehlendorf,1.4285714285714286
2020-07-31,Steglitz-Zehlendorf,1.7142857142857142
2020-08-01,Steglitz-Zehlendorf,1.8571428571428572
2020-08-02,Steglitz-Zehlendorf,1.8571428571428572
2020-08-03,Steglitz-Zehlendorf,2.0
2020-08-04,Steglitz-Zehlendorf,2.2857142857142856
2020-08-05,Steglitz-Zehlendorf,2.2857142857142856
2020-08-06,Steglitz-Zehlendorf,2.857142857142857
2020-08-07,Steglitz-Zehlendorf,2.2857142857142856
2020-08-08,Steglitz-Zehlendorf,2.0
2020-08-09,Steglitz-Zehlendorf,2.0
2020-08-10,Steglitz-Zehlendorf,1.7142857142857142
2020-08-11,Steglitz-Zehlendorf,1.5714285714285714
2020-08-12,Steglitz-Zehlendorf,1.7142857142857142
2020-08-13,Steglitz-Zehlendorf,1.4285714285714286
2020-08-14,Steglitz-Zehlendorf,1.5714285714285714
2020-08-15,Steglitz-Zehlendorf,1.4285714285714286
2020-08-16,Steglitz-Zehlendorf,1.4285714285714286
2020-08-17,Steglitz-Zehlendorf,2.142857142857143
2020-08-18,Steglitz-Zehlendorf,3.4285714285714284
2020-08-19,Steglitz-Zehlendorf,4.571428571428571
2020-08-20,Steglitz-Zehlendorf,5.571428571428571
2020-08-21,Steglitz-Zehlendorf,6.142857142857143
2020-08-22,Steglitz-Zehlendorf,6.714285714285714
2020-08-23,Steglitz-Zehlendorf,6.714285714285714
2020-08-24,Steglitz-Zehlendorf,7.428571428571429
2020-08-25,Steglitz-Zehlendorf,6.428571428571429
2020-08-26,Steglitz-Zehlendorf,5.428571428571429
2020-08-27,Steglitz-Zehlendorf,4.571428571428571
2020-08-28,Steglitz-Zehlendorf,5.0
2020-08-29,Steglitz-Zehlendorf,4.714285714285714
2020-08-30,Steglitz-Zehlendorf,4.857142857142857
2020-08-31,Steglitz-Zehlendorf,4.0
2020-09-01,Steglitz-Zehlendorf,4.285714285714286
2020-09-02,Steglitz-Zehlendorf,4.285714285714286
2020-09-03,Steglitz-Zehlendorf,4.571428571428571
2020-09-04,Steglitz-Zehlendorf,4.285714285714286
2020-09-05,Steglitz-Zehlendorf,4.857142857142857
2020-09-06,Steglitz-Zehlendorf,4.714285714285714
2020-09-07,Steglitz-Zehlendorf,5.0
2020-09-08,Steglitz-Zehlendorf,4.428571428571429
2020-09-09,Steglitz-Zehlendorf,3.857142857142857
2020-09-10,Steglitz-Zehlendorf,3.5714285714285716
2020-09-11,Steglitz-Zehlendorf,3.142857142857143
2020-09-12,Steglitz-Zehlendorf,2.7142857142857144
2020-09-13,Steglitz-Zehlendorf,2.7142857142857144
2020-09-14,Steglitz-Zehlendorf,1.8571428571428572
2020-09-15,Steglitz-Zehlendorf,2.0
2020-09-16,Steglitz-Zehlendorf,4.0
2020-09-17,Steglitz-Zehlendorf,5.142857142857143
2020-09-18,Steglitz-Zehlendorf,7.0
2020-09-19,Steglitz-Zehlendorf,6.571428571428571
2020-09-20,Steglitz-Zehlendorf,6.571428571428571
2020-09-21,Steglitz-Zehlendorf,8.428571428571429
2020-09-22,Steglitz-Zehlendorf,9.0
2020-09-23,Steglitz-Zehlendorf,10.0
2020-09-24,Steglitz-Zehlendorf,11.0
2020-09-25,Steglitz-Zehlendorf,9.714285714285714
2020-09-26,Steglitz-Zehlendorf,10.0
2020-09-27,Steglitz-Zehlendorf,10.0
2020-09-28,Steglitz-Zehlendorf,9.0
2020-09-29,Steglitz-Zehlendorf,9.428571428571429
2020-09-30,Steglitz-Zehlendorf,7.571428571428571
2020-10-01,Steglitz-Zehlendorf,9.142857142857142
2020-10-02,Steglitz-Zehlendorf,9.428571428571429
2020-10-03,Steglitz-Zehlendorf,10.428571428571429
2020-10-04,Steglitz-Zehlendorf,11.714285714285714
2020-10-05,Steglitz-Zehlendorf,14.714285714285714
2020-10-06,Steglitz-Zehlendorf,16.714285714285715
2020-10-07,Steglitz-Zehlendorf,20.285714285714285
2020-10-08,Steglitz-Zehlendorf,18.714285714285715
2020-10-09,Steglitz-Zehlendorf,21.714285714285715
2020-10-10,Steglitz-Zehlendorf,22.0
2020-10-11,Steglitz-Zehlendorf,23.285714285714285
2020-10-12,Steglitz-Zehlendorf,24.285714285714285
2020-10-13,Steglitz-Zehlendorf,25.0
2020-10-14,Steglitz-Zehlendorf,22.571428571428573
2020-10-15,Steglitz-Zehlendorf,27.285714285714285
2020-10-16,Steglitz-Zehlendorf,29.285714285714285
2020-10-17,Steglitz-Zehlendorf,31.142857142857142
2020-10-18,Steglitz-Zehlendorf,30.571428571428573
2020-10-19,Steglitz-Zehlendorf,32.0
2020-10-20,Steglitz-Zehlendorf,33.42857142857143
2020-10-21,Steglitz-Zehlendorf,35.57142857142857
2020-10-22,Steglitz-Zehlendorf,33.42857142857143
2020-10-23,Steglitz-Zehlendorf,39.857142857142854
2020-10-24,Steglitz-Zehlendorf,36.42857142857143
2020-10-25,Steglitz-Zehlendorf,43.142857142857146
2020-10-26,Steglitz-Zehlendorf,48.857142857142854
2020-10-27,Steglitz-Zehlendorf,56.42857142857143
2020-10-28,Steglitz-Zehlendorf,65.14285714285714
2020-10-29,Steglitz-Zehlendorf,67.85714285714286
2020-10-30,Steglitz-Zehlendorf,70.14285714285714
2020-10-31,Steglitz-Zehlendorf,73.14285714285714
2020-11-01,Steglitz-Zehlendorf,64.42857142857143
2020-11-02,Steglitz-Zehlendorf,63.857142857142854
2020-11-03,Steglitz-Zehlendorf,62.57142857142857
2020-11-04,Steglitz-Zehlendorf,54.42857142857143
2020-11-05,Steglitz-Zehlendorf,59.714285714285715
2020-11-06,Steglitz-Zehlendorf,58.857142857142854
2020-11-07,Steglitz-Zehlendorf,63.42857142857143
2020-11-08,Steglitz-Zehlendorf,63.42857142857143
2020-11-09,Steglitz-Zehlendorf,66.14285714285714
2020-11-10,Steglitz-Zehlendorf,66.0
2020-11-11,Steglitz-Zehlendorf,68.71428571428571
2020-11-12,Steglitz-Zehlendorf,66.14285714285714
2020-11-13,Steglitz-Zehlendorf,59.285714285714285
2020-11-14,Steglitz-Zehlendorf,60.857142857142854
2020-11-15,Steglitz-Zehlendorf,81.71428571428571
2020-11-16,Steglitz-Zehlendorf,84.71428571428571
2020-11-17,Steglitz-Zehlendorf,92.28571428571429
2020-11-18,Steglitz-Zehlendorf,100.57142857142857
2020-11-19,Steglitz-Zehlendorf,106.14285714285714
2020-11-20,Steglitz-Zehlendorf,113.85714285714286
2020-11-21,Steglitz-Zehlendorf,112.0
2020-11-22,Steglitz-Zehlendorf,96.57142857142857
2020-11-23,Steglitz-Zehlendorf,88.14285714285714
2020-11-24,Steglitz-Zehlendorf,84.42857142857143
2020-11-25,Steglitz-Zehlendorf,82.28571428571429
2020-11-26,Steglitz-Zehlendorf,79.71428571428571
2020-11-27,Steglitz-Zehlendorf,71.0
2020-11-28,Steglitz-Zehlendorf,68.85714285714286
2020-11-29,Steglitz-Zehlendorf,71.28571428571429
2020-11-30,Steglitz-Zehlendorf,69.42857142857143
2020-12-01,Steglitz-Zehlendorf,65.57142857142857
2020-12-02,Steglitz-Zehlendorf,63.42857142857143
2020-12-03,Steglitz-Zehlendorf,65.71428571428571
2020-12-04,Steglitz-Zehlendorf,73.57142857142857
2020-12-05,Steglitz-Zehlendorf,77.57142857142857
