Date,District,Cases,Incidence
2020-07-23,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-24,Steglitz-Zehlendorf,3,1.020446343230529
2020-07-25,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-26,Steglitz-Zehlendorf,0,0.0
2020-07-27,Steglitz-Zehlendorf,1,0.340148781076843
2020-07-28,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-29,Steglitz-Zehlendorf,2,0.680297562153686
2020-07-30,Steglitz-Zehlendorf,0,0.0
2020-07-31,Steglitz-Zehlendorf,5,1.700743905384215
2020-08-01,Steglitz-Zehlendorf,3,1.020446343230529
2020-08-02,Steglitz-Zehlendorf,0,0.0
2020-08-03,Steglitz-Zehlendorf,2,0.680297562153686
2020-08-04,Steglitz-Zehlendorf,4,1.360595124307372
2020-08-05,Steglitz-Zehlendorf,2,0.680297562153686
2020-08-06,Steglitz-Zehlendorf,4,1.360595124307372
2020-08-07,Steglitz-Zehlendorf,1,0.340148781076843
2020-08-08,Steglitz-Zehlendorf,1,0.340148781076843
2020-08-09,Steglitz-Zehlendorf,0,0.0
2020-08-10,Steglitz-Zehlendorf,0,0.0
2020-08-11,Steglitz-Zehlendorf,3,1.020446343230529
2020-08-12,Steglitz-Zehlendorf,3,1.020446343230529
2020-08-13,Steglitz-Zehlendorf,2,0.680297562153686
2020-08-14,Steglitz-Zehlendorf,2,0.680297562153686
2020-08-15,Steglitz-Zehlendorf,0,0.0
2020-08-16,Steglitz-Zehlendorf,0,0.0
2020-08-17,Steglitz-Zehlendorf,5,1.700743905384215
2020-08-18,Steglitz-Zehlendorf,12,4.081785372922116
2020-08-19,Steglitz-Zehlendorf,11,3.7416365918452734
2020-08-20,Steglitz-Zehlendorf,9,3.061339029691587
2020-08-21,Steglitz-Zehlendorf,6,2.040892686461058
2020-08-22,Steglitz-Zehlendorf,4,1.360595124307372
2020-08-23,Steglitz-Zehlendorf,0,0.0
2020-08-24,Steglitz-Zehlendorf,10,3.40148781076843
2020-08-25,Steglitz-Zehlendorf,5,1.700743905384215
2020-08-26,Steglitz-Zehlendorf,4,1.360595124307372
2020-08-27,Steglitz-Zehlendorf,3,1.020446343230529
2020-08-28,Steglitz-Zehlendorf,9,3.061339029691587
2020-08-29,Steglitz-Zehlendorf,2,0.680297562153686
2020-08-30,Steglitz-Zehlendorf,1,0.340148781076843
2020-08-31,Steglitz-Zehlendorf,4,1.360595124307372
2020-09-01,Steglitz-Zehlendorf,7,2.381041467537901
2020-09-02,Steglitz-Zehlendorf,4,1.360595124307372
2020-09-03,Steglitz-Zehlendorf,5,1.700743905384215
2020-09-04,Steglitz-Zehlendorf,7,2.381041467537901
2020-09-05,Steglitz-Zehlendorf,6,2.040892686461058
2020-09-06,Steglitz-Zehlendorf,0,0.0
2020-09-07,Steglitz-Zehlendorf,6,2.040892686461058
2020-09-08,Steglitz-Zehlendorf,3,1.020446343230529
2020-09-09,Steglitz-Zehlendorf,0,0.0
2020-09-10,Steglitz-Zehlendorf,3,1.020446343230529
2020-09-11,Steglitz-Zehlendorf,4,1.360595124307372
2020-09-12,Steglitz-Zehlendorf,3,1.020446343230529
2020-09-13,Steglitz-Zehlendorf,0,0.0
2020-09-14,Steglitz-Zehlendorf,0,0.0
2020-09-15,Steglitz-Zehlendorf,4,1.360595124307372
2020-09-16,Steglitz-Zehlendorf,14,4.762082935075802
2020-09-17,Steglitz-Zehlendorf,11,3.7416365918452734
2020-09-18,Steglitz-Zehlendorf,17,5.782529278306331
2020-09-19,Steglitz-Zehlendorf,0,0.0
2020-09-20,Steglitz-Zehlendorf,0,0.0
2020-09-21,Steglitz-Zehlendorf,13,4.42193415399896
2020-09-22,Steglitz-Zehlendorf,8,2.721190248614744
2020-09-23,Steglitz-Zehlendorf,21,7.143124402613703
2020-09-24,Steglitz-Zehlendorf,18,6.122678059383174
2020-09-25,Steglitz-Zehlendorf,8,2.721190248614744
2020-09-26,Steglitz-Zehlendorf,2,0.680297562153686
2020-09-27,Steglitz-Zehlendorf,0,0.0
2020-09-28,Steglitz-Zehlendorf,6,2.040892686461058
2020-09-29,Steglitz-Zehlendorf,11,3.7416365918452734
2020-09-30,Steglitz-Zehlendorf,8,2.721190248614744
2020-10-01,Steglitz-Zehlendorf,29,9.864314651228447
2020-10-02,Steglitz-Zehlendorf,10,3.40148781076843
2020-10-03,Steglitz-Zehlendorf,9,3.061339029691587
2020-10-04,Steglitz-Zehlendorf,9,3.061339029691587
2020-10-05,Steglitz-Zehlendorf,27,9.18401708907476
2020-10-06,Steglitz-Zehlendorf,25,8.503719526921074
2020-10-07,Steglitz-Zehlendorf,33,11.22490977553582
2020-10-08,Steglitz-Zehlendorf,18,6.122678059383174
2020-10-09,Steglitz-Zehlendorf,31,10.544612213382134
2020-10-10,Steglitz-Zehlendorf,11,3.7416365918452734
2020-10-11,Steglitz-Zehlendorf,18,6.122678059383174
2020-10-12,Steglitz-Zehlendorf,34,11.565058556612662
2020-10-13,Steglitz-Zehlendorf,30,10.20446343230529
2020-10-14,Steglitz-Zehlendorf,16,5.442380497229488
2020-10-15,Steglitz-Zehlendorf,51,17.347587834918993
2020-10-16,Steglitz-Zehlendorf,45,15.306695148457935
2020-10-17,Steglitz-Zehlendorf,24,8.163570745844233
2020-10-18,Steglitz-Zehlendorf,14,4.762082935075802
2020-10-19,Steglitz-Zehlendorf,44,14.966546367381094
2020-10-20,Steglitz-Zehlendorf,40,13.60595124307372
2020-10-21,Steglitz-Zehlendorf,31,10.544612213382134
2020-10-22,Steglitz-Zehlendorf,36,12.245356118766349
2020-10-23,Steglitz-Zehlendorf,90,30.61339029691587
2020-10-24,Steglitz-Zehlendorf,0,0.0
2020-10-25,Steglitz-Zehlendorf,61,20.749075645687423
2020-10-26,Steglitz-Zehlendorf,84,28.57249761045481
2020-10-27,Steglitz-Zehlendorf,93,31.633836640146402
2020-10-28,Steglitz-Zehlendorf,92,31.293687859069557
2020-10-29,Steglitz-Zehlendorf,55,18.708182959226367
2020-10-30,Steglitz-Zehlendorf,106,36.05577079414536
2020-10-31,Steglitz-Zehlendorf,21,7.143124402613703
2020-11-01,Steglitz-Zehlendorf,0,0.0
2020-11-02,Steglitz-Zehlendorf,80,27.21190248614744
2020-11-03,Steglitz-Zehlendorf,84,28.57249761045481
2020-11-04,Steglitz-Zehlendorf,35,11.905207337689506
2020-11-05,Steglitz-Zehlendorf,92,31.293687859069557
2020-11-06,Steglitz-Zehlendorf,100,34.0148781076843
2020-11-07,Steglitz-Zehlendorf,53,18.02788539707268
2020-11-08,Steglitz-Zehlendorf,0,0.0
2020-11-09,Steglitz-Zehlendorf,99,33.67472932660746
2020-11-10,Steglitz-Zehlendorf,83,28.232348829377973
2020-11-11,Steglitz-Zehlendorf,54,18.36803417814952
2020-11-12,Steglitz-Zehlendorf,74,25.17100979968638
2020-11-13,Steglitz-Zehlendorf,52,17.68773661599584
2020-11-14,Steglitz-Zehlendorf,64,21.76952198891795
2020-11-15,Steglitz-Zehlendorf,146,49.66172203721907
2020-11-16,Steglitz-Zehlendorf,120,40.81785372922116
2020-11-17,Steglitz-Zehlendorf,136,46.26023422645065
2020-11-18,Steglitz-Zehlendorf,112,38.096663480606416
2020-11-19,Steglitz-Zehlendorf,113,38.43681226168326
2020-11-20,Steglitz-Zehlendorf,106,36.05577079414536
2020-11-21,Steglitz-Zehlendorf,51,17.347587834918993
2020-11-22,Steglitz-Zehlendorf,38,12.925653680920034
2020-11-23,Steglitz-Zehlendorf,61,20.749075645687423
2020-11-24,Steglitz-Zehlendorf,110,37.41636591845273
2020-11-25,Steglitz-Zehlendorf,97,32.99443176445377
2020-11-26,Steglitz-Zehlendorf,95,32.31413420230008
2020-11-27,Steglitz-Zehlendorf,45,15.306695148457935
2020-11-28,Steglitz-Zehlendorf,36,12.245356118766349
2020-11-29,Steglitz-Zehlendorf,55,18.708182959226367
2020-11-30,Steglitz-Zehlendorf,48,16.327141491688465
2020-12-01,Steglitz-Zehlendorf,83,28.232348829377973
2020-12-02,Steglitz-Zehlendorf,82,27.892200048301127
2020-12-03,Steglitz-Zehlendorf,111,37.756514699529575
2020-12-04,Steglitz-Zehlendorf,100,34.0148781076843
2020-12-05,Steglitz-Zehlendorf,64,21.76952198891795
2020-12-06,Steglitz-Zehlendorf,33,11.22490977553582
2020-12-07,Steglitz-Zehlendorf,118,40.13755616706747
2020-12-08,Steglitz-Zehlendorf,142,48.30112691291171
2020-12-09,Steglitz-Zehlendorf,158,53.74350741014119
2020-12-10,Steglitz-Zehlendorf,116,39.45725860491379
2020-12-11,Steglitz-Zehlendorf,135,45.92008544537381
2020-12-12,Steglitz-Zehlendorf,74,25.17100979968638
2020-12-13,Steglitz-Zehlendorf,30,10.20446343230529
2020-12-14,Steglitz-Zehlendorf,68,23.130117113225324
2020-03-03,Tempelhof-Schöneberg,1,0.29845400823733065
2020-03-04,Tempelhof-Schöneberg,0,0.0
2020-03-05,Tempelhof-Schöneberg,0,0.0
2020-03-06,Tempelhof-Schöneberg,1,0.29845400823733065
2020-03-07,Tempelhof-Schöneberg,0,0.0
2020-03-08,Tempelhof-Schöneberg,0,0.0
2020-03-09,Tempelhof-Schöneberg,3,0.8953620247119919
2020-03-10,Tempelhof-Schöneberg,5,1.4922700411866532
2020-03-11,Tempelhof-Schöneberg,1,0.29845400823733065
2020-03-12,Tempelhof-Schöneberg,5,1.4922700411866532
2020-03-13,Tempelhof-Schöneberg,7,2.0891780576613144
2020-03-14,Tempelhof-Schöneberg,2,0.5969080164746613
2020-03-15,Tempelhof-Schöneberg,1,0.29845400823733065
2020-03-16,Tempelhof-Schöneberg,6,1.7907240494239838
2020-03-17,Tempelhof-Schöneberg,11,3.282994090610637
2020-03-18,Tempelhof-Schöneberg,26,7.759804214170596
2020-03-19,Tempelhof-Schöneberg,15,4.47681012355996
2020-03-20,Tempelhof-Schöneberg,16,4.77526413179729
2020-03-21,Tempelhof-Schöneberg,15,4.47681012355996
2020-03-22,Tempelhof-Schöneberg,2,0.5969080164746613
2020-03-23,Tempelhof-Schöneberg,13,3.879902107085298
2020-03-24,Tempelhof-Schöneberg,30,8.95362024711992
2020-03-25,Tempelhof-Schöneberg,30,8.95362024711992
2020-03-26,Tempelhof-Schöneberg,27,8.058258222407927
2020-03-27,Tempelhof-Schöneberg,23,6.864442189458604
2020-03-28,Tempelhof-Schöneberg,10,2.9845400823733064
2020-03-29,Tempelhof-Schöneberg,10,2.9845400823733064
2020-03-30,Tempelhof-Schöneberg,20,5.969080164746613
2020-03-31,Tempelhof-Schöneberg,24,7.162896197695935
2020-04-01,Tempelhof-Schöneberg,16,4.77526413179729
2020-04-02,Tempelhof-Schöneberg,19,5.6706261565092815
2020-04-03,Tempelhof-Schöneberg,31,9.252074255357249
2020-04-04,Tempelhof-Schöneberg,22,6.565988181221274
2020-04-05,Tempelhof-Schöneberg,10,2.9845400823733064
2020-04-06,Tempelhof-Schöneberg,9,2.6860860741359756
2020-04-07,Tempelhof-Schöneberg,18,5.372172148271951
2020-04-08,Tempelhof-Schöneberg,19,5.6706261565092815
2020-04-09,Tempelhof-Schöneberg,18,5.372172148271951
2020-04-10,Tempelhof-Schöneberg,11,3.282994090610637
2020-04-11,Tempelhof-Schöneberg,2,0.5969080164746613
2020-04-12,Tempelhof-Schöneberg,5,1.4922700411866532
2020-04-13,Tempelhof-Schöneberg,2,0.5969080164746613
2020-04-14,Tempelhof-Schöneberg,6,1.7907240494239838
2020-04-15,Tempelhof-Schöneberg,17,5.073718140034621
2020-04-16,Tempelhof-Schöneberg,8,2.387632065898645
2020-04-17,Tempelhof-Schöneberg,8,2.387632065898645
2020-04-18,Tempelhof-Schöneberg,9,2.6860860741359756
2020-04-19,Tempelhof-Schöneberg,3,0.8953620247119919
2020-04-20,Tempelhof-Schöneberg,6,1.7907240494239838
2020-04-21,Tempelhof-Schöneberg,1,0.29845400823733065
2020-04-22,Tempelhof-Schöneberg,12,3.5814480988479676
2020-04-23,Tempelhof-Schöneberg,11,3.282994090610637
2020-04-24,Tempelhof-Schöneberg,7,2.0891780576613144
2020-04-25,Tempelhof-Schöneberg,0,0.0
2020-04-26,Tempelhof-Schöneberg,1,0.29845400823733065
2020-04-27,Tempelhof-Schöneberg,2,0.5969080164746613
2020-04-28,Tempelhof-Schöneberg,13,3.879902107085298
2020-04-29,Tempelhof-Schöneberg,6,1.7907240494239838
2020-04-30,Tempelhof-Schöneberg,3,0.8953620247119919
2020-05-01,Tempelhof-Schöneberg,6,1.7907240494239838
2020-05-02,Tempelhof-Schöneberg,0,0.0
2020-05-03,Tempelhof-Schöneberg,8,2.387632065898645
2020-05-04,Tempelhof-Schöneberg,6,1.7907240494239838
2020-05-05,Tempelhof-Schöneberg,4,1.1938160329493226
2020-05-06,Tempelhof-Schöneberg,9,2.6860860741359756
2020-05-07,Tempelhof-Schöneberg,5,1.4922700411866532
2020-05-08,Tempelhof-Schöneberg,3,0.8953620247119919
2020-05-09,Tempelhof-Schöneberg,3,0.8953620247119919
2020-05-10,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-11,Tempelhof-Schöneberg,3,0.8953620247119919
2020-05-12,Tempelhof-Schöneberg,0,0.0
2020-05-13,Tempelhof-Schöneberg,10,2.9845400823733064
2020-05-14,Tempelhof-Schöneberg,2,0.5969080164746613
2020-05-15,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-16,Tempelhof-Schöneberg,0,0.0
2020-05-17,Tempelhof-Schöneberg,2,0.5969080164746613
2020-05-18,Tempelhof-Schöneberg,0,0.0
2020-05-19,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-20,Tempelhof-Schöneberg,3,0.8953620247119919
2020-05-21,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-22,Tempelhof-Schöneberg,2,0.5969080164746613
2020-05-23,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-24,Tempelhof-Schöneberg,0,0.0
2020-05-25,Tempelhof-Schöneberg,0,0.0
2020-05-26,Tempelhof-Schöneberg,2,0.5969080164746613
2020-05-27,Tempelhof-Schöneberg,4,1.1938160329493226
2020-05-28,Tempelhof-Schöneberg,5,1.4922700411866532
2020-05-29,Tempelhof-Schöneberg,0,0.0
2020-05-30,Tempelhof-Schöneberg,1,0.29845400823733065
2020-05-31,Tempelhof-Schöneberg,0,0.0
2020-06-01,Tempelhof-Schöneberg,0,0.0
2020-06-02,Tempelhof-Schöneberg,8,2.387632065898645
2020-06-03,Tempelhof-Schöneberg,0,0.0
2020-06-04,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-05,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-06,Tempelhof-Schöneberg,2,0.5969080164746613
2020-06-07,Tempelhof-Schöneberg,0,0.0
2020-06-08,Tempelhof-Schöneberg,0,0.0
2020-06-09,Tempelhof-Schöneberg,16,4.77526413179729
2020-06-10,Tempelhof-Schöneberg,4,1.1938160329493226
2020-06-11,Tempelhof-Schöneberg,3,0.8953620247119919
2020-06-12,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-13,Tempelhof-Schöneberg,6,1.7907240494239838
2020-06-14,Tempelhof-Schöneberg,0,0.0
2020-06-15,Tempelhof-Schöneberg,0,0.0
2020-06-16,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-17,Tempelhof-Schöneberg,5,1.4922700411866532
2020-06-18,Tempelhof-Schöneberg,16,4.77526413179729
2020-06-19,Tempelhof-Schöneberg,8,2.387632065898645
2020-06-20,Tempelhof-Schöneberg,4,1.1938160329493226
2020-06-21,Tempelhof-Schöneberg,3,0.8953620247119919
2020-06-22,Tempelhof-Schöneberg,6,1.7907240494239838
2020-06-23,Tempelhof-Schöneberg,11,3.282994090610637
2020-06-24,Tempelhof-Schöneberg,4,1.1938160329493226
2020-06-25,Tempelhof-Schöneberg,12,3.5814480988479676
2020-06-26,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-27,Tempelhof-Schöneberg,2,0.5969080164746613
2020-06-28,Tempelhof-Schöneberg,0,0.0
2020-06-29,Tempelhof-Schöneberg,1,0.29845400823733065
2020-06-30,Tempelhof-Schöneberg,3,0.8953620247119919
2020-07-01,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-02,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-03,Tempelhof-Schöneberg,5,1.4922700411866532
2020-07-04,Tempelhof-Schöneberg,11,3.282994090610637
2020-07-05,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-06,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-07,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-08,Tempelhof-Schöneberg,3,0.8953620247119919
2020-07-09,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-10,Tempelhof-Schöneberg,0,0.0
2020-07-11,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-12,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-13,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-14,Tempelhof-Schöneberg,5,1.4922700411866532
2020-07-15,Tempelhof-Schöneberg,5,1.4922700411866532
2020-07-16,Tempelhof-Schöneberg,3,0.8953620247119919
2020-07-17,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-18,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-19,Tempelhof-Schöneberg,0,0.0
2020-07-20,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-21,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-22,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-23,Tempelhof-Schöneberg,2,0.5969080164746613
2020-07-24,Tempelhof-Schöneberg,4,1.1938160329493226
2020-07-25,Tempelhof-Schöneberg,4,1.1938160329493226
2020-07-26,Tempelhof-Schöneberg,3,0.8953620247119919
2020-07-27,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-28,Tempelhof-Schöneberg,5,1.4922700411866532
2020-07-29,Tempelhof-Schöneberg,6,1.7907240494239838
2020-07-30,Tempelhof-Schöneberg,1,0.29845400823733065
2020-07-31,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-01,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-02,Tempelhof-Schöneberg,0,0.0
2020-08-03,Tempelhof-Schöneberg,1,0.29845400823733065
2020-08-04,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-05,Tempelhof-Schöneberg,9,2.6860860741359756
2020-08-06,Tempelhof-Schöneberg,7,2.0891780576613144
2020-08-07,Tempelhof-Schöneberg,6,1.7907240494239838
2020-08-08,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-09,Tempelhof-Schöneberg,1,0.29845400823733065
2020-08-10,Tempelhof-Schöneberg,1,0.29845400823733065
2020-08-11,Tempelhof-Schöneberg,11,3.282994090610637
2020-08-12,Tempelhof-Schöneberg,7,2.0891780576613144
2020-08-13,Tempelhof-Schöneberg,9,2.6860860741359756
2020-08-14,Tempelhof-Schöneberg,5,1.4922700411866532
2020-08-15,Tempelhof-Schöneberg,11,3.282994090610637
2020-08-16,Tempelhof-Schöneberg,0,0.0
2020-08-17,Tempelhof-Schöneberg,5,1.4922700411866532
2020-08-18,Tempelhof-Schöneberg,12,3.5814480988479676
2020-08-19,Tempelhof-Schöneberg,3,0.8953620247119919
2020-08-20,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-21,Tempelhof-Schöneberg,4,1.1938160329493226
2020-08-22,Tempelhof-Schöneberg,5,1.4922700411866532
2020-08-23,Tempelhof-Schöneberg,0,0.0
2020-08-24,Tempelhof-Schöneberg,10,2.9845400823733064
2020-08-25,Tempelhof-Schöneberg,3,0.8953620247119919
2020-08-26,Tempelhof-Schöneberg,7,2.0891780576613144
2020-08-27,Tempelhof-Schöneberg,6,1.7907240494239838
2020-08-28,Tempelhof-Schöneberg,12,3.5814480988479676
2020-08-29,Tempelhof-Schöneberg,5,1.4922700411866532
2020-08-30,Tempelhof-Schöneberg,2,0.5969080164746613
2020-08-31,Tempelhof-Schöneberg,5,1.4922700411866532
2020-09-01,Tempelhof-Schöneberg,6,1.7907240494239838
2020-09-02,Tempelhof-Schöneberg,5,1.4922700411866532
2020-09-03,Tempelhof-Schöneberg,5,1.4922700411866532
2020-09-04,Tempelhof-Schöneberg,12,3.5814480988479676
2020-09-05,Tempelhof-Schöneberg,9,2.6860860741359756
2020-09-06,Tempelhof-Schöneberg,1,0.29845400823733065
2020-09-07,Tempelhof-Schöneberg,2,0.5969080164746613
2020-09-08,Tempelhof-Schöneberg,9,2.6860860741359756
2020-09-09,Tempelhof-Schöneberg,5,1.4922700411866532
2020-09-10,Tempelhof-Schöneberg,21,6.267534172983943
2020-09-11,Tempelhof-Schöneberg,17,5.073718140034621
2020-09-12,Tempelhof-Schöneberg,10,2.9845400823733064
2020-09-13,Tempelhof-Schöneberg,1,0.29845400823733065
2020-09-14,Tempelhof-Schöneberg,7,2.0891780576613144
2020-09-15,Tempelhof-Schöneberg,18,5.372172148271951
2020-09-16,Tempelhof-Schöneberg,14,4.178356115322629
2020-09-17,Tempelhof-Schöneberg,18,5.372172148271951
2020-09-18,Tempelhof-Schöneberg,15,4.47681012355996
2020-09-19,Tempelhof-Schöneberg,5,1.4922700411866532
2020-09-20,Tempelhof-Schöneberg,10,2.9845400823733064
2020-09-21,Tempelhof-Schöneberg,8,2.387632065898645
2020-09-22,Tempelhof-Schöneberg,17,5.073718140034621
2020-09-23,Tempelhof-Schöneberg,24,7.162896197695935
2020-09-24,Tempelhof-Schöneberg,23,6.864442189458604
2020-09-25,Tempelhof-Schöneberg,26,7.759804214170596
2020-09-26,Tempelhof-Schöneberg,19,5.6706261565092815
2020-09-27,Tempelhof-Schöneberg,7,2.0891780576613144
2020-09-28,Tempelhof-Schöneberg,15,4.47681012355996
2020-09-29,Tempelhof-Schöneberg,18,5.372172148271951
2020-09-30,Tempelhof-Schöneberg,31,9.252074255357249
2020-10-01,Tempelhof-Schöneberg,47,14.02733838715454
2020-10-02,Tempelhof-Schöneberg,45,13.430430370679877
2020-10-03,Tempelhof-Schöneberg,13,3.879902107085298
2020-10-04,Tempelhof-Schöneberg,19,5.6706261565092815
2020-10-05,Tempelhof-Schöneberg,30,8.95362024711992
2020-10-06,Tempelhof-Schöneberg,43,12.833522354205218
2020-10-07,Tempelhof-Schöneberg,58,17.310332477765176
2020-10-08,Tempelhof-Schöneberg,49,14.624246403629202
2020-10-09,Tempelhof-Schöneberg,58,17.310332477765176
2020-10-10,Tempelhof-Schöneberg,28,8.356712230645257
2020-10-11,Tempelhof-Schöneberg,41,12.236614337730556
2020-10-12,Tempelhof-Schöneberg,47,14.02733838715454
2020-10-13,Tempelhof-Schöneberg,51,15.221154420103861
2020-10-14,Tempelhof-Schöneberg,61,18.20569450247717
2020-10-15,Tempelhof-Schöneberg,80,23.87632065898645
2020-10-16,Tempelhof-Schöneberg,44,13.131976362442549
2020-10-17,Tempelhof-Schöneberg,31,9.252074255357249
2020-10-18,Tempelhof-Schöneberg,30,8.95362024711992
2020-10-19,Tempelhof-Schöneberg,99,29.546946815495733
2020-10-20,Tempelhof-Schöneberg,148,44.17119321912493
2020-10-21,Tempelhof-Schöneberg,74,22.085596609562465
2020-10-22,Tempelhof-Schöneberg,111,33.1283949143437
2020-10-23,Tempelhof-Schöneberg,73,21.787142601325137
2020-10-24,Tempelhof-Schöneberg,47,14.02733838715454
2020-10-25,Tempelhof-Schöneberg,3,0.8953620247119919
2020-10-26,Tempelhof-Schöneberg,100,29.845400823733062
2020-10-27,Tempelhof-Schöneberg,97,28.95003879902107
2020-10-28,Tempelhof-Schöneberg,94,28.05467677430908
2020-10-29,Tempelhof-Schöneberg,73,21.787142601325137
2020-10-30,Tempelhof-Schöneberg,112,33.42684892258103
2020-10-31,Tempelhof-Schöneberg,64,19.10105652718916
2020-11-01,Tempelhof-Schöneberg,81,24.174774667223783
2020-11-02,Tempelhof-Schöneberg,100,29.845400823733062
2020-11-03,Tempelhof-Schöneberg,215,64.16761177102607
2020-11-04,Tempelhof-Schöneberg,171,51.035635408583545
2020-11-05,Tempelhof-Schöneberg,151,45.06655524383692
2020-11-06,Tempelhof-Schöneberg,96,28.65158479078374
2020-11-07,Tempelhof-Schöneberg,101,30.143854831970394
2020-11-08,Tempelhof-Schöneberg,48,14.32579239539187
2020-11-09,Tempelhof-Schöneberg,164,48.94645735092222
2020-11-10,Tempelhof-Schöneberg,191,57.00471557333015
2020-11-11,Tempelhof-Schöneberg,188,56.10935354861816
2020-11-12,Tempelhof-Schöneberg,169,50.43872739210887
2020-11-13,Tempelhof-Schöneberg,95,28.35313078254641
2020-11-14,Tempelhof-Schöneberg,101,30.143854831970394
2020-11-15,Tempelhof-Schöneberg,72,21.488688593087804
2020-11-16,Tempelhof-Schöneberg,183,54.6170835074315
2020-11-17,Tempelhof-Schöneberg,159,47.454187309735566
2020-11-18,Tempelhof-Schöneberg,104,31.039216856682383
2020-11-19,Tempelhof-Schöneberg,91,27.159314749597087
2020-11-20,Tempelhof-Schöneberg,141,42.082015161463616
2020-11-21,Tempelhof-Schöneberg,86,25.667044708410437
2020-11-22,Tempelhof-Schöneberg,125,37.30675102966633
2020-11-23,Tempelhof-Schöneberg,234,69.83823792753536
2020-11-24,Tempelhof-Schöneberg,113,33.725302930818366
2020-11-25,Tempelhof-Schöneberg,141,42.082015161463616
2020-11-26,Tempelhof-Schöneberg,129,38.50056706261565
2020-11-27,Tempelhof-Schöneberg,155,46.26037127678625
2020-11-28,Tempelhof-Schöneberg,69,20.593326568375815
2020-11-29,Tempelhof-Schöneberg,38,11.341252313018563
2020-11-30,Tempelhof-Schöneberg,88,26.263952724885097
2020-12-01,Tempelhof-Schöneberg,82,24.47322867546111
2020-12-02,Tempelhof-Schöneberg,110,32.829940906106366
2020-12-03,Tempelhof-Schöneberg,105,31.337670864919712
2020-12-04,Tempelhof-Schöneberg,139,41.48510714498896
2020-12-05,Tempelhof-Schöneberg,68,20.294872560138483
2020-12-06,Tempelhof-Schöneberg,67,19.99641855190115
2020-12-07,Tempelhof-Schöneberg,74,22.085596609562465
2020-12-08,Tempelhof-Schöneberg,102,30.442308840207723
2020-12-09,Tempelhof-Schöneberg,90,26.860860741359755
2020-12-10,Tempelhof-Schöneberg,102,30.442308840207723
2020-12-11,Tempelhof-Schöneberg,121,36.11293499671701
2020-12-12,Tempelhof-Schöneberg,124,37.008297021428994
2020-12-13,Tempelhof-Schöneberg,73,21.787142601325137
2020-12-14,Tempelhof-Schöneberg,97,28.95003879902107
2020-03-03,Neukölln,1,0.32228642884076797
2020-03-04,Neukölln,0,0.0
2020-03-05,Neukölln,0,0.0
2020-03-06,Neukölln,0,0.0
2020-03-07,Neukölln,0,0.0
2020-03-08,Neukölln,0,0.0
2020-03-09,Neukölln,3,0.9668592865223038
2020-03-10,Neukölln,1,0.32228642884076797
2020-03-11,Neukölln,4,1.2891457153630719
2020-03-12,Neukölln,7,2.2560050018853754
2020-03-13,Neukölln,3,0.9668592865223038
2020-03-14,Neukölln,1,0.32228642884076797
2020-03-15,Neukölln,2,0.6445728576815359
2020-03-16,Neukölln,2,0.6445728576815359
2020-03-17,Neukölln,6,1.9337185730446076
2020-03-18,Neukölln,11,3.5451507172484473
2020-03-19,Neukölln,25,8.057160721019198
2020-03-20,Neukölln,17,5.478869290293055
2020-03-21,Neukölln,13,4.1897235749299835
2020-03-22,Neukölln,3,0.9668592865223038
2020-03-23,Neukölln,14,4.512010003770751
2020-03-24,Neukölln,23,7.412587863337663
2020-03-25,Neukölln,31,9.990879294063806
2020-03-26,Neukölln,27,8.701733578700734
2020-03-27,Neukölln,25,8.057160721019198
2020-03-28,Neukölln,40,12.891457153630718
2020-03-29,Neukölln,0,0.0
